,LVR1,LVR2,LVR3,LVR4,LVR5,LVR6,LVR7,VB,ER1,ER2,ER3,ER4,ER5,ER6,ER7,SStoutR1,SStoutR2,SStoutR3,SStoutR4,%top,fold,index
361,0.0,21.5742147,76.88830503,0.0,0.0,76.88830503,54.84795567,134.6239983,0.0,-0.17,-0.01,0.0,0.0,-0.01,-0.17,17.93806496,0.0,17.93806496,0.0,67.0,1,361
362,0.0,21.5742147,76.88830503,0.0,0.0,76.88830503,54.84795567,134.6239983,0.0,-0.17,-0.01,0.0,0.0,-0.01,-0.17,17.77754503,0.0,17.77754503,0.0,88.5,8,362
365,0.0,21.5742147,76.88830503,0.0,0.0,76.88830503,54.84795567,170.1226604,0.0,-0.17,-0.01,0.0,0.0,-0.01,-0.17,26.42553764,0.0,26.42553764,0.0,98.33333333,7,365
366,0.0,21.5742147,76.88830503,0.0,0.0,76.88830503,54.84795567,160.7102105,0.0,-0.17,-0.01,0.0,0.0,-0.01,-0.17,26.42553764,0.0,26.42553764,0.0,97.83333333,1,366
368,0.0,21.5742147,76.88830503,0.0,0.0,76.88830503,54.84795567,149.8350664,0.0,-0.17,-0.01,0.0,0.0,-0.01,-0.17,26.42553764,0.0,26.42553764,0.0,98.75,2,368
369,0.0,21.5742147,76.88830503,0.0,0.0,76.88830503,54.84795567,203.8079392,0.0,-0.17,-0.01,0.0,0.0,-0.01,-0.17,26.42553764,0.0,26.42553764,0.0,98.0,7,369
370,0.0,21.5742147,76.88830503,0.0,0.0,76.88830503,54.84795567,207.2340739,0.0,-0.17,-0.01,0.0,0.0,-0.01,-0.17,26.42553764,0.0,26.42553764,0.0,99.0,5,370
371,0.0,21.5742147,76.88830503,0.0,0.0,76.88830503,54.84795567,175.3697368,0.0,-0.17,-0.01,0.0,0.0,-0.01,-0.17,26.42553764,0.0,26.42553764,0.0,99.0,5,371
372,0.0,21.5742147,76.88830503,0.0,0.0,76.88830503,54.84795567,140.6915573,0.0,-0.17,-0.01,0.0,0.0,-0.01,-0.17,26.42553764,0.0,26.42553764,0.0,99.5,6,372
373,0.0,21.5742147,76.88830503,0.0,0.0,76.88830503,54.84795567,146.7591162,0.0,-0.17,-0.01,0.0,0.0,-0.01,-0.17,26.42553764,0.0,26.42553764,0.0,98.5,8,373
375,0.0,21.5742147,76.88830503,0.0,0.0,76.88830503,54.84795567,134.6239983,0.0,-0.17,-0.01,0.0,0.0,-0.01,-0.17,26.42553764,26.42553764,0.0,0.0,99.0,6,375
377,0.0,21.5742147,76.88830503,0.0,0.0,76.88830503,54.84795567,134.6239983,0.0,-0.17,-0.01,0.0,0.0,-0.01,-0.17,15.10949251,0.0,18.83685805,0.0,75.0,5,377
378,0.0,21.5742147,94.18429025,0.0,0.0,94.18429025,54.84795567,134.6239983,0.0,-0.17,-0.03,0.0,0.0,-0.03,-0.17,22.51198396,0.0,28.08309257,0.0,88.5,7,378
379,0.0,21.5742147,94.18429025,0.0,0.0,94.18429025,54.84795567,134.6239983,0.0,-0.17,-0.03,0.0,0.0,-0.03,-0.17,15.10949251,0.0,18.83685805,0.0,77.0,1,379
380,0.0,21.5742147,146.0722459,0.0,0.0,146.0722459,54.84795567,134.6239983,0.0,-0.17,-0.03,0.0,0.0,-0.03,-0.17,22.51198396,0.0,28.08309257,0.0,89.0,0,380
381,0.0,21.5742147,149.4983806,0.0,0.0,149.4983806,54.84795567,134.6239983,0.0,-0.17,0.0,0.0,0.0,0.0,-0.17,22.51198396,0.0,28.08309257,0.0,91.5,6,381
382,0.0,21.5742147,149.4983806,0.0,0.0,149.4983806,54.84795567,134.6239983,0.0,-0.17,0.0,0.0,0.0,0.0,-0.17,15.10949251,0.0,18.83685805,0.0,77.5,6,382
383,0.0,21.5742147,102.8290606,0.0,0.0,102.8290606,54.84795567,151.9199836,0.0,-0.17,0.26,0.0,0.0,0.26,-0.17,22.51198396,19.43509996,0.0,0.0,96.83333333,9,383
384,0.0,0.0,212.9041965,0.0,0.0,21.5742147,84.57992612,239.1895854,0.0,0.0,0.44,0.0,0.0,-0.17,-0.15,22.51198396,19.43509996,0.0,0.0,98.0,0,384
385,0.0,21.5742147,102.8290606,0.0,0.0,102.8290606,54.84795567,160.7102105,0.0,-0.17,0.26,0.0,0.0,0.26,-0.17,22.51198396,19.43509996,0.0,0.0,96.0,5,385
386,0.0,0.0,36.23374097,0.0,21.5742147,73.46217037,76.07416785,140.6915573,0.0,0.0,0.07,0.0,-0.17,-0.12,-0.27,22.51198396,19.43509996,0.0,0.0,1.5,5,386
387,0.0,0.0,64.9564121,0.0,0.0,21.5742147,84.57992612,149.8350664,0.0,0.0,0.0,0.0,0.0,-0.17,-0.15,22.51198396,19.43509996,0.0,0.0,98.0,8,387
388,0.0,0.0,0.0,111.4802755,21.5742147,0.0,76.07416785,160.5647539,0.0,0.0,0.0,0.0,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,2.5,7,388
389,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,19.43509996,0.0,0.0,98.25,8,389
390,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,134.6239983,0.0,0.0,-0.03,0.0,0.0,-0.03,0.0,22.51198396,19.43509996,0.0,0.0,91.5,6,390
391,0.0,0.0,112.3869671,0.0,0.0,112.3869671,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,22.51198396,19.43509996,0.0,0.0,97.0,0,391
392,0.0,0.0,102.9745172,0.0,0.0,102.9745172,32.69197045,134.6239983,0.0,0.0,-0.08,0.0,0.0,-0.08,0.0,22.51198396,19.43509996,0.0,0.0,97.5,8,392
393,0.0,0.0,111.4802755,0.0,0.0,111.4802755,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,22.51198396,19.43509996,0.0,0.0,90.5,1,393
394,36.23374097,0.0,0.0,36.23374097,0.0,0.0,20.25598522,134.6239983,-0.16,0.0,0.0,-0.16,0.0,0.0,0.0,22.51198396,19.43509996,0.0,0.0,2.5,1,394
395,73.46217037,0.0,0.0,73.46217037,0.0,0.0,20.25598522,134.6239983,-0.12,0.0,0.0,-0.12,0.0,0.0,0.0,22.51198396,19.43509996,0.0,0.0,2.5,9,395
397,94.18429025,0.0,0.0,94.18429025,0.0,0.0,20.25598522,134.6239983,-0.09,0.0,0.0,-0.09,0.0,0.0,0.0,22.51198396,19.43509996,0.0,0.0,2.0,8,397
398,0.0,0.0,30.36444165,0.0,0.0,21.5742147,84.57992612,134.6239983,0.0,0.0,0.0,0.0,0.0,-0.17,-0.15,22.51198396,19.43509996,0.0,0.0,97.5,8,398
399,0.0,0.0,64.9564121,0.0,0.0,21.5742147,84.57992612,134.6239983,0.0,0.0,0.0,0.0,0.0,-0.17,-0.15,22.51198396,19.43509996,0.0,0.0,99.14,1,399
402,0.0,0.0,53.81419488,0.0,0.0,21.5742147,84.57992612,134.6239983,0.0,0.0,0.45,0.0,0.0,-0.17,-0.15,22.51198396,19.43509996,0.0,0.0,93.25,5,402
403,0.0,21.5742147,102.8290606,0.0,0.0,102.8290606,54.84795567,134.6239983,0.0,-0.17,0.26,0.0,0.0,0.26,-0.17,22.51198396,0.0,28.08309257,0.0,98.0,5,403
404,0.0,21.5742147,102.8290606,0.0,0.0,102.8290606,54.84795567,151.9199836,0.0,-0.17,0.26,0.0,0.0,0.26,-0.17,22.51198396,0.0,28.08309257,0.0,98.0,1,404
406,0.0,21.5742147,102.8290606,0.0,0.0,102.8290606,54.84795567,134.6239983,0.0,-0.17,0.26,0.0,0.0,0.26,-0.17,22.51198396,18.72206172,0.0,0.0,97.5,9,406
407,0.0,21.5742147,102.8290606,0.0,0.0,102.8290606,54.84795567,151.9199836,0.0,-0.17,0.26,0.0,0.0,0.26,-0.17,22.51198396,18.72206172,0.0,0.0,94.5,6,407
408,0.0,21.5742147,102.8290606,0.0,0.0,102.8290606,54.84795567,134.6239983,0.0,-0.17,0.26,0.0,0.0,0.26,-0.17,18.25910483,38.87019992,0.0,0.0,98.0,7,408
409,0.0,21.5742147,102.8290606,0.0,0.0,102.8290606,54.84795567,151.9199836,0.0,-0.17,0.26,0.0,0.0,0.26,-0.17,18.25910483,38.87019992,0.0,0.0,94.25,0,409
411,0.0,21.5742147,82.95586398,0.0,0.0,82.95586398,54.84795567,134.6239983,0.0,-0.17,-0.2,0.0,0.0,-0.2,-0.17,22.51198396,0.0,28.08309257,0.0,95.5,2,411
412,0.0,21.5742147,82.95586398,0.0,0.0,82.95586398,54.84795567,134.6239983,0.0,-0.17,-0.2,0.0,0.0,-0.2,-0.17,15.10949251,0.0,18.83685805,0.0,72.5,5,412
413,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,134.6239983,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,28.08309257,0.0,96.375,7,413
414,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,151.9199836,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,28.08309257,0.0,99.0,6,414
415,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,160.7102105,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,28.08309257,0.0,96.75,6,415
416,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,207.2340739,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,28.08309257,0.0,98.5,1,416
417,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,170.1226604,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,28.08309257,0.0,98.0,2,417
418,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,175.2785624,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,28.08309257,0.0,97.5,2,418
419,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,134.6239983,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,26.13389888,0.0,95.0,1,419
421,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,149.8350664,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,26.13389888,0.0,97.25,2,421
422,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,170.1226604,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,26.13389888,0.0,99.7,5,422
423,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,134.6239983,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,22.51198396,0.0,17.16241953,0.0,89.0,1,423
425,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,134.6239983,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,26.42553764,0.0,21.5742147,0.0,99.0,0,425
427,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,134.6239983,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,26.42553764,0.0,21.46208822,0.0,98.0,9,427
428,0.0,21.5742147,117.5428691,0.0,0.0,117.5428691,54.84795567,134.6239983,0.0,-0.17,0.14,0.0,0.0,0.14,-0.17,15.10949251,0.0,18.83685805,0.0,91.875,8,428
429,0.0,0.0,0.0,76.88830503,21.5742147,0.0,76.07416785,134.6239983,0.0,0.0,0.0,-0.01,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,5.0,0,429
431,0.0,0.0,0.0,94.18429025,21.5742147,0.0,76.07416785,134.6239983,0.0,0.0,0.0,-0.01,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,2.0,8,431
432,0.0,0.0,112.3869671,0.0,0.0,112.3869671,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,22.51198396,0.0,28.08309257,0.0,96.0,2,432
433,0.0,0.0,0.0,100.3380583,21.5742147,0.0,76.07416785,134.6239983,0.0,0.0,0.0,0.0,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,3.5,6,433
434,0.0,21.5742147,109.3953583,0.0,0.0,109.3953583,54.84795567,134.6239983,0.0,-0.17,0.12,0.0,0.0,0.12,-0.17,22.51198396,0.0,28.08309257,0.0,94.0,5,434
435,0.0,21.5742147,109.3953583,0.0,0.0,109.3953583,54.84795567,134.6239983,0.0,-0.17,0.12,0.0,0.0,0.12,-0.17,15.10949251,0.0,18.83685805,0.0,76.0,1,435
436,0.0,0.0,0.0,94.18429025,21.5742147,0.0,76.07416785,134.6239983,0.0,0.0,0.0,-0.03,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,2.4,5,436
437,0.0,0.0,102.9745172,0.0,0.0,102.9745172,32.69197045,134.6239983,0.0,0.0,-0.08,0.0,0.0,-0.08,0.0,22.51198396,0.0,28.08309257,0.0,89.0,6,437
438,0.0,0.0,0.0,146.0722459,21.5742147,0.0,76.07416785,134.6239983,0.0,0.0,0.0,0.0,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,4.5,6,438
440,0.0,27.64177365,76.88830503,0.0,27.64177365,76.88830503,32.69197045,134.6239983,0.0,0.15,-0.01,0.0,0.15,-0.01,0.0,22.51198396,0.0,18.15163112,0.0,80.5,2,440
441,0.0,0.0,0.0,112.3869671,21.5742147,0.0,76.07416785,134.6239983,0.0,0.0,0.0,0.0,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,7.5,6,441
442,0.0,0.0,0.0,102.9745172,21.5742147,0.0,76.07416785,134.6239983,0.0,0.0,0.0,-0.08,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,4.5,6,442
443,0.0,0.0,168.7323234,0.0,0.0,0.0,32.69197045,134.6239983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.51198396,21.5742147,0.0,0.0,94.5,8,443
444,0.0,0.0,0.0,112.3869671,21.5742147,0.0,76.07416785,134.6239983,0.0,0.0,0.0,0.0,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,5.5,7,444
446,0.0,0.0,168.7323234,0.0,0.0,0.0,32.69197045,134.6239983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.51198396,18.72206172,0.0,0.0,92.5,6,446
447,0.0,0.0,168.7323234,0.0,0.0,0.0,32.69197045,134.6239983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.51198396,0.0,18.15163112,0.0,95.0,5,447
448,0.0,0.0,146.0722459,0.0,0.0,146.0722459,20.25598522,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,26.42553764,0.0,26.42553764,0.0,95.0,5,448
450,0.0,0.0,146.0722459,0.0,0.0,146.0722459,20.25598522,160.7102105,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,26.42553764,0.0,26.42553764,0.0,93.0,0,450
451,0.0,0.0,146.0722459,0.0,0.0,146.0722459,20.25598522,140.6915573,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,26.42553764,0.0,26.42553764,0.0,95.0,5,451
452,0.0,0.0,146.0722459,0.0,0.0,146.0722459,20.25598522,175.2785624,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,26.42553764,0.0,26.42553764,0.0,93.5,2,452
453,0.0,0.0,146.0722459,0.0,0.0,146.0722459,20.25598522,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,18.67357617,13.86399135,0.0,0.0,7.5,6,453
454,0.0,0.0,146.0722459,0.0,0.0,146.0722459,20.25598522,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,21.69069928,13.86399135,0.0,0.0,6.5,8,454
455,0.0,0.0,146.0722459,0.0,0.0,146.0722459,20.25598522,151.9199836,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,21.69069928,13.86399135,0.0,0.0,4.0,2,455
456,0.0,0.0,146.0722459,0.0,0.0,146.0722459,20.25598522,149.8350664,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,21.69069928,13.86399135,0.0,0.0,9.0,0,456
457,0.0,0.0,146.0722459,0.0,0.0,146.0722459,20.25598522,160.7102105,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,21.69069928,13.86399135,0.0,0.0,8.0,8,457
458,0.0,0.0,146.0722459,0.0,0.0,146.0722459,20.25598522,140.6915573,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,21.69069928,13.86399135,0.0,0.0,7.5,1,458
460,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,0.0,29.3978241,0.0,98.5,7,460
462,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,151.9199836,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,21.5742147,0.0,0.0,98.0,2,462
463,0.0,0.0,0.0,117.5428691,21.5742147,0.0,76.07416785,134.6239983,0.0,0.0,0.0,0.14,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,5.0,5,463
464,0.0,0.0,0.0,117.5428691,21.5742147,0.0,76.07416785,134.6239983,0.0,0.0,0.0,0.13,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,4.5,8,464
465,0.0,0.0,0.0,94.18429025,21.5742147,0.0,76.07416785,134.6239983,0.0,0.0,0.0,-0.09,-0.17,0.0,-0.27,22.51198396,19.43509996,0.0,0.0,30.5,7,465
466,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,26.22872177,0.0,0.0,99.0,2,466
467,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,160.7102105,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,26.22872177,0.0,0.0,98.0,1,467
468,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,140.6915573,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,26.22872177,0.0,0.0,98.5,1,468
469,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,0.0,28.08309257,0.0,92.5,8,469
470,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,18.72206172,0.0,0.0,96.0,5,470
471,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,0.0,18.15163112,0.0,94.25,5,471
473,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,170.1226604,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,0.0,18.15163112,0.0,98.0,9,473
474,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,160.7102105,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,22.51198396,0.0,18.15163112,0.0,97.5,8,474
476,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,151.9199836,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,20.06761165,26.22872177,0.0,0.0,99.5,8,476
477,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,149.8350664,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,20.06761165,26.22872177,0.0,0.0,99.5,1,477
479,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,140.6915573,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,20.06761165,26.22872177,0.0,0.0,99.0,1,479
480,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,157.1439785,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,20.06761165,26.22872177,0.0,0.0,98.0,6,480
481,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,186.7964227,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,20.06761165,26.22872177,0.0,0.0,98.75,0,481
482,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,175.2785624,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,20.06761165,26.22872177,0.0,0.0,99.0,2,482
483,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,186.7964227,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.55114835,26.22872177,0.0,0.0,99.0,2,483
484,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,121.1775113,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,20.06761165,26.22872177,0.0,0.0,99.0,9,484
485,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,18.25910483,38.87019992,0.0,0.0,97.5,1,485
486,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,17.16241953,0.0,78.5,2,486
487,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,151.9199836,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,19.22207626,13.6490287,98.5,2,487
488,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,153.9076176,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,19.22207626,13.6490287,98.0,1,488
490,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,20.59490344,13.6490287,99.0,5,490
491,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,17.16241953,13.6490287,93.75,6,491
492,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,151.9199836,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,17.16241953,13.6490287,98.25,2,492
493,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,153.9076176,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,17.16241953,13.6490287,99.0,1,493
494,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,153.9076176,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,18.41987461,13.6490287,98.0,7,494
496,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,23.54607256,13.6490287,98.0,8,496
498,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,24.11007225,13.6490287,99.0,1,498
499,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,17.93806496,0.0,19.59047818,13.6490287,99.0,2,499
501,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,30.08645996,13.86399135,0.0,0.0,99.5,8,501
502,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,151.9199836,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,30.08645996,13.86399135,0.0,0.0,99.0,6,502
503,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,149.8350664,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,30.08645996,13.86399135,0.0,0.0,98.0,5,503
504,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,160.7102105,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,30.08645996,13.86399135,0.0,0.0,98.5,9,504
505,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,140.6915573,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,30.08645996,13.86399135,0.0,0.0,99.5,7,505
506,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,153.9076176,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,30.08645996,13.86399135,0.0,0.0,99.0,5,506
507,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,175.2785624,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,30.08645996,13.86399135,0.0,0.0,98.5,9,507
508,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,25.82562149,13.86399135,0.0,0.0,99.5,9,508
509,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,28.54319701,13.86399135,0.0,0.0,99.5,7,509
510,0.0,0.0,76.88830503,0.0,0.0,76.88830503,32.69197045,134.6239983,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,18.37582915,13.86399135,0.0,0.0,84.5,8,510
514,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,22.51198396,0.0,47.85432862,0.0,99.5,5,514
515,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,22.51198396,0.0,29.3978241,0.0,99.5,8,515
517,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,149.8350664,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,22.51198396,0.0,29.3978241,0.0,97.5,0,517
519,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,160.7102105,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,22.51198396,0.0,29.3978241,0.0,98.0,9,519
520,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,175.2785624,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,22.51198396,0.0,29.3978241,0.0,96.5,2,520
521,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,22.51198396,0.0,51.52346023,0.0,98.5,8,521
522,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,20.77331772,0.0,29.3978241,0.0,99.0,2,522
523,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,22.51198396,21.5742147,0.0,0.0,93.0,9,523
524,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,152.7447171,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,20.06761165,0.0,29.3978241,0.0,95.8,7,524
525,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,20.06761165,26.22872177,0.0,0.0,93.5,7,525
526,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,17.77754503,0.0,29.3978241,0.0,97.5,1,526
527,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,18.25910483,38.87019992,0.0,0.0,82.5,6,527
528,0.0,0.0,94.18429025,0.0,0.0,94.18429025,32.69197045,134.6239983,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,30.08645996,13.86399135,0.0,0.0,96.0,0,528
